Day;AnimalsCount;GrassCount;FreeFields;AvgAnimalEnergy;AvgDaysAlive;AvgChildCount;MostPopularGen
1146;309;2169;2831;90,444;53,145;2,068;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1147;311;2174;2826;90,130;53,146;2,071;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1148;309;2169;2831;90,343;53,145;2,071;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1149;313;2158;2842;90,195;53,140;2,077;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1150;318;2161;2839;89,453;53,127;2,075;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1151;310;2158;2842;89,709;53,139;2,071;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1152;311;2154;2846;90,293;53,129;2,077;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1153;315;2148;2852;89,500;53,134;2,076;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1154;313;2141;2859;89,919;53,224;2,042;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1155;317;2138;2862;89,534;53,220;2,041;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1156;314;2141;2859;89,215;53,219;2,054;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1157;314;2130;2870;89,452;53,235;2,045;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1158;313;2136;2864;90,113;53,225;2,061;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1159;309;2140;2860;89,968;53,208;2,071;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1160;311;2146;2854;89,935;53,209;2,068;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1161;308;2142;2858;90,411;53,254;2,055;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1162;306;2131;2869;91,750;53,286;2,065;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1163;308;2127;2873;91,386;53,301;2,052;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1164;308;2115;2885;90,637;53,290;2,058;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1165;309;2126;2874;91,426;53,270;2,071;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1166;313;2131;2869;90,507;53,298;2,064;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1167;307;2140;2860;90,459;53,323;2,068;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1168;305;2138;2862;91,433;53,334;2,069;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1169;303;2151;2849;91,839;53,361;2,079;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1170;303;2165;2835;91,510;53,374;2,092;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1171;303;2165;2835;90,535;53,372;2,099;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1172;303;2175;2825;90,250;53,358;2,106;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1173;300;2185;2815;90,657;53,408;2,087;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1174;296;2195;2805;90,814;53,478;2,084;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1175;294;2224;2776;92,587;53,492;2,071;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1176;295;2230;2770;90,344;53,493;2,071;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1177;296;2230;2770;89,573;53,480;2,081;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1178;295;2229;2771;90,934;53,463;2,088;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1179;294;2214;2786;90,550;53,538;2,037;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1180;294;2209;2791;91,164;53,543;2,031;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1181;297;2203;2797;91,558;53,556;2,030;[7  2  1  4  6  4  5  0  3  6  7  3  3  4  6  4  6  6  1  7  1  1  5  4  1  2  0  6  6  5  3  7  4  7  5  5  2  0  3  7  5  2  3  0  6  3  0  1  7  1]
1182;298;2215;2785;92,320;53,552;2,044;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1183;300;2197;2803;90,610;53,666;2,043;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1184;298;2189;2811;91,610;53,702;2,013;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1185;297;2197;2803;92,730;53,729;2,034;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1186;295;2192;2808;92,126;53,754;2,024;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1187;293;2193;2807;93,759;53,737;2,041;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1188;292;2192;2808;94,204;53,765;2,031;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1189;294;2198;2802;94,446;53,771;2,048;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1190;299;2199;2801;93,677;53,756;2,064;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1191;304;2197;2803;92,196;53,820;2,033;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1192;304;2196;2804;91,133;53,868;2,026;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1193;304;2197;2803;90,579;53,875;2,026;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1194;300;2200;2800;91,405;53,871;2,050;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1195;303;2190;2810;91,577;53,872;2,053;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1196;305;2186;2814;91,196;53,911;2,043;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1197;303;2183;2817;91,379;53,910;2,043;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1198;299;2193;2807;93,373;53,885;2,074;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1199;299;2197;2803;93,265;53,859;2,094;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1200;297;2211;2789;93,801;53,836;2,114;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1201;296;2216;2784;93,862;54,004;2,064;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1202;297;2214;2786;93,454;54,065;2,064;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1203;295;2219;2781;93,390;54,101;2,051;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1204;293;2223;2777;93,271;54,086;2,058;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1205;292;2226;2774;94,170;54,070;2,065;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1206;292;2229;2771;93,557;54,062;2,068;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1207;291;2234;2766;93,879;54,057;2,069;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1208;289;2221;2779;94,774;54,069;2,073;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1209;292;2223;2777;96,014;54,082;2,082;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1210;294;2234;2766;95,156;54,105;2,085;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1211;295;2234;2766;93,801;54,100;2,092;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1212;296;2232;2768;94,586;54,100;2,101;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1213;293;2212;2788;95,190;54,092;2,123;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1214;295;2199;2801;96,419;54,076;2,125;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1215;294;2200;2800;96,615;54,097;2,109;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1216;299;2201;2799;96,058;54,095;2,114;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1217;303;2199;2801;94,832;54,078;2,122;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1218;305;2194;2806;93,721;54,085;2,115;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1219;304;2186;2814;93,642;54,073;2,122;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1220;307;2169;2831;93,696;54,069;2,127;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1221;308;2153;2847;94,178;54,181;2,104;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1222;305;2149;2851;95,847;54,215;2,098;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1223;311;2148;2852;94,770;54,215;2,096;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1224;315;2151;2849;93,815;54,211;2,098;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1225;319;2133;2867;91,752;54,205;2,100;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1226;319;2114;2886;91,804;54,235;2,085;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1227;310;2116;2884;94,854;54,275;2,081;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1228;309;2115;2885;94,935;54,295;2,071;[2  4  1  3  2  6  3  4  3  1  3  3  7  0  7  0  2  4  7  1  5  7  5  6  3  7  3  7  6  3  2  3  4  1  6  2  7  0  4  5  6  5  4  1  5  6  4  0  2  5]
1229;312;2114;2886;94,870;54,309;2,067;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1230;311;2125;2875;95,114;54,370;2,039;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1231;312;2105;2895;94,169;54,368;2,045;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1232;311;2102;2898;94,724;54,372;2,045;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1233;313;2103;2897;94,434;54,371;2,045;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1234;311;2105;2895;94,545;54,426;2,026;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1235;307;2108;2892;95,246;54,468;2,020;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1236;307;2112;2888;95,329;54,458;2,026;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1237;305;2114;2886;96,013;54,438;2,036;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1238;305;2105;2895;95,579;54,441;2,039;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1239;304;2108;2892;96,312;54,504;2,016;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1240;300;2112;2888;97,114;54,512;2,017;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1241;302;2119;2881;96,946;54,503;2,023;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1242;304;2114;2886;96,304;54,502;2,030;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1243;311;2107;2893;95,930;54,528;2,035;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1244;316;2122;2878;93,770;54,549;2,025;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1245;317;2129;2871;91,417;54,557;2,019;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1246;318;2146;2854;91,736;54,570;2,006;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1247;316;2136;2864;89,873;54,555;2,022;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1248;317;2133;2867;90,127;54,600;2,022;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1249;319;2131;2869;90,335;54,579;2,034;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1250;316;2140;2860;90,224;54,575;2,035;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1251;314;2140;2860;90,161;54,574;2,029;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1252;316;2147;2853;89,984;54,581;2,035;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1253;312;2137;2863;90,341;54,596;2,042;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1254;311;2127;2873;90,993;54,600;2,055;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1255;307;2122;2878;92,270;54,587;2,075;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
1256;306;2133;2867;93,063;54,629;2,065;[7  5  0  1  3  3  3  1  2  2  6  1  3  0  0  4  3  3  7  2  0  4  3  0  5  5  5  4  3  5  5  7  3  1  6  7  5  1  5  7  4  1  7  5  3  7  7  7  5  0]
